,Artist,Month,Plays,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
816,Wild Party,8.0,1,"['indie pop', 'indie poptimism', 'indie rockism', 'modern alternative rock', 'modern rock']",0.0103955,0.536,176206.5,0.73,6.25e-07,0.07400000000000001,-5.015499999999999,0.0632,162.0255,0.667,54.5,7,1,4
832,Electric Light Orchestra,1.0,1,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.4579446825396828,0.4883412698412696,246274.8492063493,0.5615000000000001,0.06709516746031746,0.2706563492063491,-9.994833333333336,0.04046825396825394,121.57219841269846,0.5293349206349208,39.84126984126985,9,1,252
1419,Alessia Cara,10.0,1,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop']",0.2861923076923077,0.518,209221.03846153847,0.6024230769230768,1.005653846153846e-05,0.1628230769230769,-6.344115384615388,0.13337307692307696,107.7365,0.4178846153846154,68.46153846153847,9,1,26
1418,Ahmad Jamal,8.0,1,"['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']",0.8205434210526311,0.5881842105263155,243998.7894736842,0.1928671052631579,0.7901578947368423,0.2487447368421052,-18.533276315789468,0.04494868421052636,105.75806578947378,0.4389842105263157,18.184210526315788,0,1,152
1417,Ahmad Jamal,10.0,1,"['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']",0.8205434210526311,0.5881842105263155,243998.7894736842,0.1928671052631579,0.7901578947368423,0.2487447368421052,-18.533276315789468,0.04494868421052636,105.75806578947378,0.4389842105263157,18.184210526315788,0,1,152
1407,Tiësto,2.0,1,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",0.08874911764705884,0.6686470588235293,247276.29411764702,0.8029999999999999,0.13118660352941175,0.10788823529411763,-5.597588235294117,0.07265882352941176,127.24705882352941,0.3141529411764705,67.0,10,0,17
1405,Tiësto,8.0,1,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",0.08874911764705884,0.6686470588235293,247276.29411764702,0.8029999999999999,0.13118660352941175,0.10788823529411763,-5.597588235294117,0.07265882352941176,127.24705882352941,0.3141529411764705,67.0,10,0,17
843,Declan McKenna,11.0,1,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",0.061415,0.6032500000000001,236670.25,0.7017499999999999,8.6725e-06,0.09435,-5.670250000000001,0.032725000000000004,120.42675,0.51175,66.75,4,1,8
844,Declan McKenna,10.0,1,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",0.061415,0.6032500000000001,236670.25,0.7017499999999999,8.6725e-06,0.09435,-5.670250000000001,0.032725000000000004,120.42675,0.51175,66.75,4,1,8
1404,Tiësto,10.0,1,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",0.08874911764705884,0.6686470588235293,247276.29411764702,0.8029999999999999,0.13118660352941175,0.10788823529411763,-5.597588235294117,0.07265882352941176,127.24705882352941,0.3141529411764705,67.0,10,0,17
1383,Tyga,9.0,1,"['dance pop', 'hip hop', 'pop rap', 'rap', 'trap']",0.10415765625,0.8114062499999998,209944.890625,0.6417968749999999,0.0001594403125,0.141940625,-5.842578125,0.16547343749999996,119.28403125000004,0.4881093749999999,65.125,10,1,64
1382,Tyga,10.0,1,"['dance pop', 'hip hop', 'pop rap', 'rap', 'trap']",0.10415765625,0.8114062499999998,209944.890625,0.6417968749999999,0.0001594403125,0.141940625,-5.842578125,0.16547343749999996,119.28403125000004,0.4881093749999999,65.125,10,1,64
1381,Us The Duo,10.0,1,"['folk-pop', 'indiecoustica', 'neo mellow', 'viral pop']",0.33895000000000003,0.7269999999999999,189767.0,0.4875,0.0,0.1865,-8.2245,0.0514,120.975,0.4945,60.5,5,1,4
1380,Alison Krauss,10.0,1,"['bluegrass', 'folk', 'lilith', 'progressive bluegrass']",0.7258585365853655,0.5518292682926829,229850.7317073171,0.3025609756097561,0.07510873487804877,0.1601341463414634,-11.838146341463418,0.036919512195121934,119.62975609756094,0.3979512195121952,44.82926829268293,2,1,41
1420,Phum Viphurit,10.0,1,['bedroom pop'],0.527,0.7979999999999999,236727.0,0.556,0.00035299999999999996,0.0959,-8.597000000000001,0.0303,109.994,0.627,65.0,11,1,2
854,21 Savage,11.0,1,"['atl hip hop', 'rap', 'trap']",0.13172491011235954,0.7817640449438202,215299.4606741573,0.5532022471910112,0.03678730359550562,0.17399550561797755,-7.367921348314602,0.28404269662921344,125.43782022471912,0.3382112359550562,67.01123595505618,1,1,89
1433,Playboi Carti,3.0,1,"['atl hip hop', 'hip hop', 'rap', 'trap', 'underground hip hop']",0.11702098507462687,0.7883731343283579,192442.31343283586,0.6138656716417912,5.58065671641791e-05,0.24541641791044785,-6.3820149253731335,0.2277029850746268,134.43649253731346,0.42523880597014907,63.88059701492536,1,1,67
1434,Playboi Carti,1.0,1,"['atl hip hop', 'hip hop', 'rap', 'trap', 'underground hip hop']",0.11702098507462687,0.7883731343283579,192442.31343283586,0.6138656716417912,5.58065671641791e-05,0.24541641791044785,-6.3820149253731335,0.2277029850746268,134.43649253731346,0.42523880597014907,63.88059701492536,1,1,67
1479,Bill Withers,6.0,1,"['funk', 'motown', 'quiet storm', 'soul']",0.4712535714285715,0.6536190476190475,257137.32142857145,0.4685285714285712,0.0651612805952381,0.20987738095238087,-12.269083333333333,0.06425595238095237,111.73839285714287,0.6290607142857141,40.52380952380953,9,1,168
1478,Bill Withers,7.0,1,"['funk', 'motown', 'quiet storm', 'soul']",0.4712535714285715,0.6536190476190475,257137.32142857145,0.4685285714285712,0.0651612805952381,0.20987738095238087,-12.269083333333333,0.06425595238095237,111.73839285714287,0.6290607142857141,40.52380952380953,9,1,168
783,AJR,3.0,1,['modern rock'],0.17247986440677968,0.6053898305084746,216583.2033898305,0.6627457627118646,0.00013877898305084748,0.16701864406779662,-5.570847457627119,0.06818983050847455,114.03784745762717,0.5254576271186441,57.64406779661017,7,1,59
1477,Bill Withers,8.0,1,"['funk', 'motown', 'quiet storm', 'soul']",0.4712535714285715,0.6536190476190475,257137.32142857145,0.4685285714285712,0.0651612805952381,0.20987738095238087,-12.269083333333333,0.06425595238095237,111.73839285714287,0.6290607142857141,40.52380952380953,9,1,168
1476,Bill Withers,10.0,1,"['funk', 'motown', 'quiet storm', 'soul']",0.4712535714285715,0.6536190476190475,257137.32142857145,0.4685285714285712,0.0651612805952381,0.20987738095238087,-12.269083333333333,0.06425595238095237,111.73839285714287,0.6290607142857141,40.52380952380953,9,1,168
786,Coleman Hawkins,8.0,1,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",0.8932903225806448,0.5593333333333333,280864.79569892475,0.2387763440860214,0.5242069784946239,0.1413236559139785,-14.205365591397848,0.0480795698924731,107.35137634408605,0.4899204301075268,19.043010752688172,7,1,93
1475,No Vacation,3.0,1,"['indie garage rock', 'indie pop', 'indie surf']",0.110235,0.53625,182449.75,0.7535000000000001,0.44395,0.160225,-6.50175,0.09264999999999997,136.14600000000002,0.5140999999999999,61.25,2,1,8
1470,No Vacation,9.0,1,"['indie garage rock', 'indie pop', 'indie surf']",0.110235,0.53625,182449.75,0.7535000000000001,0.44395,0.160225,-6.50175,0.09264999999999997,136.14600000000002,0.5140999999999999,61.25,2,1,8
1469,No Vacation,10.0,1,"['indie garage rock', 'indie pop', 'indie surf']",0.110235,0.53625,182449.75,0.7535000000000001,0.44395,0.160225,-6.50175,0.09264999999999997,136.14600000000002,0.5140999999999999,61.25,2,1,8
1454,Billie Eilish,6.0,1,['pop'],0.6209888000000002,0.6230533333333335,201196.34666666668,0.3515226666666668,0.0996840656,0.17314666666666662,-11.793653333333333,0.13212666666666667,118.66246666666672,0.2668493333333334,76.89333333333333,4,0,75
1447,Neutral Milk Hotel,6.0,1,"['alternative rock', 'anti-folk', 'athens indie', 'e6fi', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock']",0.28407449565217385,0.2977826086956521,200218.0,0.5004608695652174,0.23614980217391304,0.26173913043478264,-9.858260869565212,0.04779130434782609,120.71769565217392,0.23891304347826084,43.82608695652174,7,1,46
1446,Neutral Milk Hotel,7.0,1,"['alternative rock', 'anti-folk', 'athens indie', 'e6fi', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock']",0.28407449565217385,0.2977826086956521,200218.0,0.5004608695652174,0.23614980217391304,0.26173913043478264,-9.858260869565212,0.04779130434782609,120.71769565217392,0.23891304347826084,43.82608695652174,7,1,46
814,Wild Party,10.0,1,"['indie pop', 'indie poptimism', 'indie rockism', 'modern alternative rock', 'modern rock']",0.0103955,0.536,176206.5,0.73,6.25e-07,0.07400000000000001,-5.015499999999999,0.0632,162.0255,0.667,54.5,7,1,4
798,George Ezra,11.0,1,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop']",0.4118444444444444,0.6230000000000001,201531.22222222228,0.5881111111111111,0.0003192222222222221,0.15866666666666662,-7.049777777777778,0.03321111111111112,114.26299999999999,0.4845555555555556,69.33333333333333,5,1,18
1443,Queen,2.0,1,"['classic rock', 'glam rock', 'rock']",0.28232838410757977,0.4582794621026894,232063.90220048896,0.6023400977995113,0.032229428031784815,0.2624834963325186,-9.81218826405868,0.07054266503667485,116.83958557457218,0.4321799511002448,32.674816625916876,2,1,818
1442,Queen,3.0,1,"['classic rock', 'glam rock', 'rock']",0.28232838410757977,0.4582794621026894,232063.90220048896,0.6023400977995113,0.032229428031784815,0.2624834963325186,-9.81218826405868,0.07054266503667485,116.83958557457218,0.4321799511002448,32.674816625916876,2,1,818
1440,Queen,10.0,1,"['classic rock', 'glam rock', 'rock']",0.28232838410757977,0.4582794621026894,232063.90220048896,0.6023400977995113,0.032229428031784815,0.2624834963325186,-9.81218826405868,0.07054266503667485,116.83958557457218,0.4321799511002448,32.674816625916876,2,1,818
1439,Pete Rock & C.L. Smooth,7.0,1,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism']",0.14034999999999995,0.7340000000000001,281288.66666666674,0.6705,0.012272926666666668,0.1886,-10.5095,0.19716666666666666,99.73216666666666,0.6116666666666665,43.5,11,1,12
1438,Pete Rock & C.L. Smooth,9.0,1,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism']",0.14034999999999995,0.7340000000000001,281288.66666666674,0.6705,0.012272926666666668,0.1886,-10.5095,0.19716666666666666,99.73216666666666,0.6116666666666665,43.5,11,1,12
1436,Pretty Ricky,6.0,1,"['dance pop', 'hip hop', 'hip pop', 'miami hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",0.06067750000000001,0.7288,262796.6,0.615,0.0,0.13305000000000006,-5.9508,0.08370999999999999,111.9251,0.4487,51.7,1,1,20
1435,Pretty Ricky,10.0,1,"['dance pop', 'hip hop', 'hip pop', 'miami hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",0.06067750000000001,0.7288,262796.6,0.615,0.0,0.13305000000000006,-5.9508,0.08370999999999999,111.9251,0.4487,51.7,1,1,20
808,Gil Evans,11.0,1,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'soul jazz']",0.7353795918367348,0.3498897959183673,330017.14285714284,0.19,0.4482908685714286,0.17771428571428574,-18.387020408163266,0.04403877551020408,101.45730612244895,0.2743897959183674,17.26530612244898,9,1,49
809,Gil Evans,9.0,1,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'soul jazz']",0.7353795918367348,0.3498897959183673,330017.14285714284,0.19,0.4482908685714286,0.17771428571428574,-18.387020408163266,0.04403877551020408,101.45730612244895,0.2743897959183674,17.26530612244898,9,1,49
810,Thelonious Monk,11.0,1,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']",0.8159704641350216,0.5477257383966249,292826.8438818565,0.2902154008438824,0.4943891562658232,0.13922046413502098,-14.21162447257384,0.05777299578059075,113.49364135021088,0.4066481012658225,19.26582278481013,5,1,474
811,Thelonious Monk,9.0,1,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']",0.8159704641350216,0.5477257383966249,292826.8438818565,0.2902154008438824,0.4943891562658232,0.13922046413502098,-14.21162447257384,0.05777299578059075,113.49364135021088,0.4066481012658225,19.26582278481013,5,1,474
812,Thelonious Monk,8.0,1,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']",0.8159704641350216,0.5477257383966249,292826.8438818565,0.2902154008438824,0.4943891562658232,0.13922046413502098,-14.21162447257384,0.05777299578059075,113.49364135021088,0.4066481012658225,19.26582278481013,5,1,474
1444,Queen,1.0,1,"['classic rock', 'glam rock', 'rock']",0.28232838410757977,0.4582794621026894,232063.90220048896,0.6023400977995113,0.032229428031784815,0.2624834963325186,-9.81218826405868,0.07054266503667485,116.83958557457218,0.4321799511002448,32.674816625916876,2,1,818
855,21 Savage,1.0,1,"['atl hip hop', 'rap', 'trap']",0.13172491011235954,0.7817640449438202,215299.4606741573,0.5532022471910112,0.03678730359550562,0.17399550561797755,-7.367921348314602,0.28404269662921344,125.43782022471912,0.3382112359550562,67.01123595505618,1,1,89
856,fun.,11.0,1,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",0.19361565217391294,0.5116521739130434,243507.0,0.6132173913043478,0.00024660434782608693,0.1834304347826088,-6.05495652173913,0.05112173913043479,116.7146956521739,0.5045652173913044,51.60869565217392,0,1,23
857,fun.,9.0,1,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",0.19361565217391294,0.5116521739130434,243507.0,0.6132173913043478,0.00024660434782608693,0.1834304347826088,-6.05495652173913,0.05112173913043479,116.7146956521739,0.5045652173913044,51.60869565217392,0,1,23
908,Young Thug,3.0,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",0.13670233576642327,0.786766423357664,219198.4744525548,0.6000291970802923,6.008759124087591e-06,0.16281094890510947,-6.651569343065687,0.19288394160583924,128.92410948905112,0.4250452554744524,64.48175182481752,11,0,137
1324,Sam Smith,3.0,1,"['pop', 'uk pop']",0.4955003603603605,0.5595225225225224,207474.4954954955,0.4727027027027028,0.00020479117117117108,0.16688828828828814,-7.608738738738741,0.06923423423423428,109.5429099099099,0.3605369369369372,57.6036036036036,1,1,111
910,Will Smith,11.0,1,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.072632,0.792,217386.44,0.6770800000000001,0.0002109952,0.188644,-6.185720000000001,0.127852,108.63776,0.6561600000000002,58.6,1,1,25
911,Will Smith,9.0,1,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.072632,0.792,217386.44,0.6770800000000001,0.0002109952,0.188644,-6.185720000000001,0.127852,108.63776,0.6561600000000002,58.6,1,1,25
1323,Sam Smith,8.0,1,"['pop', 'uk pop']",0.4955003603603605,0.5595225225225224,207474.4954954955,0.4727027027027028,0.00020479117117117108,0.16688828828828814,-7.608738738738741,0.06923423423423428,109.5429099099099,0.3605369369369372,57.6036036036036,1,1,111
1322,Sam Smith,9.0,1,"['pop', 'uk pop']",0.4955003603603605,0.5595225225225224,207474.4954954955,0.4727027027027028,0.00020479117117117108,0.16688828828828814,-7.608738738738741,0.06923423423423428,109.5429099099099,0.3605369369369372,57.6036036036036,1,1,111
1321,Sam Smith,10.0,1,"['pop', 'uk pop']",0.4955003603603605,0.5595225225225224,207474.4954954955,0.4727027027027028,0.00020479117117117108,0.16688828828828814,-7.608738738738741,0.06923423423423428,109.5429099099099,0.3605369369369372,57.6036036036036,1,1,111
1319,Skegss,8.0,1,"['australian garage punk', 'australian indie', 'indie surf']",0.546,0.63,217538.0,0.8740000000000001,0.6609999999999999,0.281,-4.183,0.0425,135.97299999999998,0.747,61.0,1,0,2
1318,Skegss,9.0,1,"['australian garage punk', 'australian indie', 'indie surf']",0.546,0.63,217538.0,0.8740000000000001,0.6609999999999999,0.281,-4.183,0.0425,135.97299999999998,0.747,61.0,1,0,2
1316,Snoop Dogg,2.0,1,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.09650922012578614,0.7478805031446543,244045.52201257856,0.7311635220125788,0.002046676100628931,0.21462955974842773,-5.35976729559749,0.2109100628930818,107.13782389937107,0.6096289308176098,53.937106918239,11,1,159
1315,Snoop Dogg,4.0,1,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.09650922012578614,0.7478805031446543,244045.52201257856,0.7311635220125788,0.002046676100628931,0.21462955974842773,-5.35976729559749,0.2109100628930818,107.13782389937107,0.6096289308176098,53.937106918239,11,1,159
1314,Snoop Dogg,5.0,1,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.09650922012578614,0.7478805031446543,244045.52201257856,0.7311635220125788,0.002046676100628931,0.21462955974842773,-5.35976729559749,0.2109100628930818,107.13782389937107,0.6096289308176098,53.937106918239,11,1,159
907,Young Thug,4.0,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",0.13670233576642327,0.786766423357664,219198.4744525548,0.6000291970802923,6.008759124087591e-06,0.16281094890510947,-6.651569343065687,0.19288394160583924,128.92410948905112,0.4250452554744524,64.48175182481752,11,0,137
1311,Snoop Dogg,9.0,1,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.09650922012578614,0.7478805031446543,244045.52201257856,0.7311635220125788,0.002046676100628931,0.21462955974842773,-5.35976729559749,0.2109100628930818,107.13782389937107,0.6096289308176098,53.937106918239,11,1,159
1309,Asher Roth,1.0,1,"['alternative hip hop', 'indie pop rap', 'pop rap', 'rap']",0.0897,0.713,241933.0,0.826,0.0,0.42100000000000004,-4.075,0.243,86.444,0.664,63.0,8,1,2
1308,Asher Roth,4.0,1,"['alternative hip hop', 'indie pop rap', 'pop rap', 'rap']",0.0897,0.713,241933.0,0.826,0.0,0.42100000000000004,-4.075,0.243,86.444,0.664,63.0,8,1,2
1307,Asher Roth,5.0,1,"['alternative hip hop', 'indie pop rap', 'pop rap', 'rap']",0.0897,0.713,241933.0,0.826,0.0,0.42100000000000004,-4.075,0.243,86.444,0.664,63.0,8,1,2
1303,Asher Roth,10.0,1,"['alternative hip hop', 'indie pop rap', 'pop rap', 'rap']",0.0897,0.713,241933.0,0.826,0.0,0.42100000000000004,-4.075,0.243,86.444,0.664,63.0,8,1,2
1302,Stunna 4 Vegas,5.0,1,"['southern hip hop', 'trap']",0.04396,0.89775,179053.25,0.77625,0.0,0.103875,-4.751249999999999,0.33375000000000005,138.5045,0.7737499999999999,66.5,1,1,4
1301,Stunna 4 Vegas,9.0,1,"['southern hip hop', 'trap']",0.04396,0.89775,179053.25,0.77625,0.0,0.103875,-4.751249999999999,0.33375000000000005,138.5045,0.7737499999999999,66.5,1,1,4
932,Yellow Days,3.0,1,['bedroom pop'],0.385,0.5765,299110.5,0.5695,0.0063549999999999995,0.2575,-8.116000000000001,0.0371,119.96799999999999,0.2735,63.5,3,1,4
933,Day Wave,11.0,1,"['bay area indie', 'chillwave', 'indie pop', 'indie poptimism', 'indie rock', 'oakland indie', 'shimmer pop']",0.22699999999999998,0.537,189651.0,0.713,0.65,0.1,-6.25,0.0272,93.198,0.3670000000000001,58.0,7,1,2
934,Dreamer Boy,11.0,1,"['alternative r&b', 'indie r&b', 'nashville indie']",0.17300000000000001,0.6890000000000001,210281.0,0.545,4.9e-05,0.34700000000000003,-8.289,0.0377,113.99700000000001,0.509,60.0,7,1,2
1300,Stunna 4 Vegas,10.0,1,"['southern hip hop', 'trap']",0.04396,0.89775,179053.25,0.77625,0.0,0.103875,-4.751249999999999,0.33375000000000005,138.5045,0.7737499999999999,66.5,1,1,4
936,Daniel Caesar,10.0,1,"['canadian contemporary r&b', 'pop']",0.6921388888888887,0.4943888888888889,230897.5,0.350527777777778,0.0008894352777777777,0.14502777777777776,-10.171416666666666,0.061872222222222224,99.47836111111113,0.3078444444444444,65.05555555555556,11,1,36
1299,Sublime,2.0,1,"['reggae fusion', 'ska mexicano', 'ska punk']",0.19374694265486733,0.6293982300884958,195708.6238938053,0.6222247787610623,0.08333342017699116,0.2205663716814159,-7.595128318584063,0.11030796460176996,109.8743761061947,0.5903628318584068,43.22123893805311,9,1,226
1310,Snoop Dogg,10.0,1,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.09650922012578614,0.7478805031446543,244045.52201257856,0.7311635220125788,0.002046676100628931,0.21462955974842773,-5.35976729559749,0.2109100628930818,107.13782389937107,0.6096289308176098,53.937106918239,11,1,159
903,Young Thug,9.0,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",0.13670233576642327,0.786766423357664,219198.4744525548,0.6000291970802923,6.008759124087591e-06,0.16281094890510947,-6.651569343065687,0.19288394160583924,128.92410948905112,0.4250452554744524,64.48175182481752,11,0,137
1334,SZA,1.0,1,"['pop', 'pop rap', 'rap']",0.2633855263157895,0.6568684210526317,226424.9473684211,0.5976842105263158,0.00571134052631579,0.17572631578947365,-7.119605263157895,0.1726684210526316,112.07789473684211,0.4055789473684211,61.21052631578947,8,1,38
1335,American Authors,10.0,1,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock']",0.019714285714285712,0.6287142857142857,189198.0,0.9064285714285716,0.0018802857142857141,0.12711428571428576,-3.3147142857142855,0.04684285714285713,121.134,0.6362857142857142,58.57142857142857,11,1,14
859,fun.,7.0,1,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",0.19361565217391294,0.5116521739130434,243507.0,0.6132173913043478,0.00024660434782608693,0.1834304347826088,-6.05495652173913,0.05112173913043479,116.7146956521739,0.5045652173913044,51.60869565217392,0,1,23
1377,Wayne Shorter,10.0,1,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'vocal jazz']",0.6519534883720935,0.4485581395348838,354750.3023255815,0.411813953488372,0.2154053265116279,0.17820930232558138,-12.022441860465115,0.04494883720930232,129.9393023255814,0.4089023255813954,24.81395348837209,5,0,43
862,fun.,4.0,1,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",0.19361565217391294,0.5116521739130434,243507.0,0.6132173913043478,0.00024660434782608693,0.1834304347826088,-6.05495652173913,0.05112173913043479,116.7146956521739,0.5045652173913044,51.60869565217392,0,1,23
1375,A Tribe Called Quest,4.0,1,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",0.17003352941176464,0.8276691176470589,228573.23529411765,0.5625441176470586,0.0479977273529412,0.2115514705882353,-9.829654411764695,0.2729308823529411,97.87680147058832,0.6872279411764705,46.066176470588225,11,1,136
864,fun.,2.0,1,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",0.19361565217391294,0.5116521739130434,243507.0,0.6132173913043478,0.00024660434782608693,0.1834304347826088,-6.05495652173913,0.05112173913043479,116.7146956521739,0.5045652173913044,51.60869565217392,0,1,23
865,Dexter Gordon,11.0,1,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'stride', 'vocal jazz']",0.7634651162790698,0.5029302325581395,416998.0,0.3527511627906977,0.235012046511628,0.1595604651162791,-12.114395348837204,0.04825000000000002,113.03763953488372,0.5364139534883723,23.81395348837209,5,1,86
